date,dam,rtm
2022-01-18 23:30:00,23.41,16.69
2022-01-18 23:45:00,23.41,19.78
2022-01-19 00:00:00,21.21,22.8
2022-01-19 00:15:00,21.21,22.54
2022-01-19 00:30:00,21.21,22.37
2022-01-19 00:45:00,21.21,22.46
2022-01-19 01:00:00,18.34,22.47
2022-01-19 01:15:00,18.34,22.44
2022-01-19 01:30:00,18.34,22.88
2022-01-19 01:45:00,18.34,22.86
2022-01-19 02:00:00,17.41,22.56
2022-01-19 02:15:00,17.41,22.54
2022-01-19 02:30:00,17.41,22.42
2022-01-19 02:45:00,17.41,22.47
2022-01-19 03:00:00,18.7,22.47
2022-01-19 03:15:00,18.7,22.34
2022-01-19 03:30:00,18.7,2.2
2022-01-19 03:45:00,18.7,14.27
2022-01-19 04:00:00,21.55,22.44
2022-01-19 04:15:00,21.55,22.75
2022-01-19 04:30:00,21.55,22.45
2022-01-19 04:45:00,21.55,23.96
2022-01-19 05:00:00,28.8,27.36
2022-01-19 05:15:00,28.8,26.47
2022-01-19 05:30:00,28.8,27.77
2022-01-19 05:45:00,28.8,26.27
2022-01-19 06:00:00,36.88,46.2
2022-01-19 06:15:00,36.88,35.5
2022-01-19 06:30:00,36.88,30.07
2022-01-19 06:45:00,36.88,30.43
2022-01-19 07:00:00,39.47,29.97
2022-01-19 07:15:00,39.47,32.31
2022-01-19 07:30:00,39.47,27.77
2022-01-19 07:45:00,39.47,26.03
2022-01-19 08:00:00,32.55,26.29
2022-01-19 08:15:00,32.55,22.91
2022-01-19 08:30:00,32.55,19.86
2022-01-19 08:45:00,32.55,17.88
2022-01-19 09:00:00,22.33,19.16
2022-01-19 09:15:00,22.33,18.69
2022-01-19 09:30:00,22.33,17.31
2022-01-19 09:45:00,22.33,15.89
2022-01-19 10:00:00,20.32,16.75
2022-01-19 10:15:00,20.32,16.45
2022-01-19 10:30:00,20.32,17.66
2022-01-19 10:45:00,20.32,16.09
2022-01-19 11:00:00,20,16.73
2022-01-19 11:15:00,20,21.93
2022-01-19 11:30:00,20,23.51
2022-01-19 11:45:00,20,21.67
2022-01-19 12:00:00,22.62,29.7
2022-01-19 12:15:00,22.62,29.08
2022-01-19 12:30:00,22.62,29.63
2022-01-19 12:45:00,22.62,29.26
2022-01-19 13:00:00,21,27.94
2022-01-19 13:15:00,21,24.01
2022-01-19 13:30:00,21,25.51
2022-01-19 13:45:00,21,26.81
2022-01-19 14:00:00,20.56,24.37
2022-01-19 14:15:00,20.56,25.76
2022-01-19 14:30:00,20.56,23.97
2022-01-19 14:45:00,20.56,25.73
2022-01-19 15:00:00,19.36,17.3
2022-01-19 15:15:00,19.36,19.44
2022-01-19 15:30:00,19.36,16.73
2022-01-19 15:45:00,19.36,15.76
2022-01-19 16:00:00,22.28,15.48
2022-01-19 16:15:00,22.28,17.43
2022-01-19 16:30:00,22.28,16.79
2022-01-19 16:45:00,22.28,14.42
2022-01-19 17:00:00,35.76,14.69
2022-01-19 17:15:00,35.76,16.37
2022-01-19 17:30:00,35.76,17.03
2022-01-19 17:45:00,35.76,20.7
2022-01-19 18:00:00,38.03,17.87
2022-01-19 18:15:00,38.03,19.98
2022-01-19 18:30:00,38.03,19.89
2022-01-19 18:45:00,38.03,19.65
2022-01-19 19:00:00,30.28,19.46
2022-01-19 19:15:00,30.28,19.72
2022-01-19 19:30:00,30.28,22.16
2022-01-19 19:45:00,30.28,23.67
2022-01-19 20:00:00,26.78,23.35
2022-01-19 20:15:00,26.78,22.91
2022-01-19 20:30:00,26.78,21.31
2022-01-19 20:45:00,26.78,22.16
2022-01-19 21:00:00,24.65,23.37
2022-01-19 21:15:00,24.65,21.34
2022-01-19 21:30:00,24.65,21.07
2022-01-19 21:45:00,24.65,19.45
2022-01-19 22:00:00,27.98,21.6
2022-01-19 22:15:00,27.98,19.71
2022-01-19 22:30:00,27.98,17.3
2022-01-19 22:45:00,27.98,16.53
2022-01-19 23:00:00,27.67,19.7
2022-01-19 23:15:00,27.67,17.05
2022-01-19 23:30:00,27.67,17.72
2022-01-19 23:45:00,27.67,17.36
2022-01-20 00:00:00,25.36,12.57
2022-01-20 00:15:00,25.36,15.51
2022-01-20 00:30:00,25.36,11.79
2022-01-20 00:45:00,25.36,16.2
2022-01-20 01:00:00,27.21,14.95
2022-01-20 01:15:00,27.21,14.86
2022-01-20 01:30:00,27.21,14.86
2022-01-20 01:45:00,27.21,14.85
2022-01-20 02:00:00,28.6,15.08
2022-01-20 02:15:00,28.6,14.87
2022-01-20 02:30:00,28.6,14.84
2022-01-20 02:45:00,28.6,15.13
2022-01-20 03:00:00,29.23,15.89
2022-01-20 03:15:00,29.23,15.78
2022-01-20 03:30:00,29.23,15.77
2022-01-20 03:45:00,29.23,13.78
2022-01-20 04:00:00,31.19,16.37
2022-01-20 04:15:00,31.19,16.83
2022-01-20 04:30:00,31.19,17.04
2022-01-20 04:45:00,31.19,18.8
2022-01-20 05:00:00,38.41,19.31
2022-01-20 05:15:00,38.41,21.14
2022-01-20 05:30:00,38.41,24.08
2022-01-20 05:45:00,38.41,22.13
2022-01-20 06:00:00,44.54,27.18
2022-01-20 06:15:00,44.54,27.69
2022-01-20 06:30:00,44.54,28.47
2022-01-20 06:45:00,44.54,28.87
2022-01-20 07:00:00,49.52,29.09
2022-01-20 07:15:00,49.52,29.38
2022-01-20 07:30:00,49.52,29.29
2022-01-20 07:45:00,49.52,29.68
2022-01-20 08:00:00,46.55,29.97
2022-01-20 08:15:00,46.55,29.91
2022-01-20 08:30:00,46.55,29.85
2022-01-20 08:45:00,46.55,30.02
2022-01-20 09:00:00,42.88,32.82
2022-01-20 09:15:00,42.88,33.53
2022-01-20 09:30:00,42.88,33.99
2022-01-20 09:45:00,42.88,33.09
2022-01-20 10:00:00,41.7,33.55
2022-01-20 10:15:00,41.7,32.9
2022-01-20 10:30:00,41.7,33.46
2022-01-20 10:45:00,41.7,33.16
2022-01-20 11:00:00,42.53,32.82
2022-01-20 11:15:00,42.53,31.85
2022-01-20 11:30:00,42.53,32.41
2022-01-20 11:45:00,42.53,30.91
2022-01-20 12:00:00,40.71,30.32
2022-01-20 12:15:00,40.71,29.95
2022-01-20 12:30:00,40.71,29.28
2022-01-20 12:45:00,40.71,28.78
2022-01-20 13:00:00,40.6,28.59
2022-01-20 13:15:00,40.6,28.12
2022-01-20 13:30:00,40.6,26.59
2022-01-20 13:45:00,40.6,25.67
2022-01-20 14:00:00,37.12,25.86
2022-01-20 14:15:00,37.12,27.83
2022-01-20 14:30:00,37.12,25.27
2022-01-20 14:45:00,37.12,25.58
2022-01-20 15:00:00,39.72,25.4
2022-01-20 15:15:00,39.72,26.65
2022-01-20 15:30:00,39.72,27.69
2022-01-20 15:45:00,39.72,28.92
2022-01-20 16:00:00,45,29.85
2022-01-20 16:15:00,45,30.51
2022-01-20 16:30:00,45,32.02
2022-01-20 16:45:00,45,33.95
2022-01-20 17:00:00,80,35.34
2022-01-20 17:15:00,80,39.79
2022-01-20 17:30:00,80,47.51
2022-01-20 17:45:00,80,57.12
2022-01-20 18:00:00,95.17,49.76
2022-01-20 18:15:00,95.17,49.7
2022-01-20 18:30:00,95.17,49.61
2022-01-20 18:45:00,95.17,49.44
2022-01-20 19:00:00,89.75,48.57
2022-01-20 19:15:00,89.75,48.63
2022-01-20 19:30:00,89.75,48.62
2022-01-20 19:45:00,89.75,48.79
2022-01-20 20:00:00,82.07,50.9
2022-01-20 20:15:00,82.07,49.61
2022-01-20 20:30:00,82.07,51.98
2022-01-20 20:45:00,82.07,49.97
2022-01-20 21:00:00,56.58,51.38
2022-01-20 21:15:00,56.58,52.04
2022-01-20 21:30:00,56.58,50.02
2022-01-20 21:45:00,56.58,49.79
2022-01-20 22:00:00,38.5,47.58
2022-01-20 22:15:00,38.5,47.54
2022-01-20 22:30:00,38.5,45.59
2022-01-20 22:45:00,38.5,44.62
2022-01-20 23:00:00,37.51,44.1
2022-01-20 23:15:00,37.51,43.28
2022-01-20 23:30:00,37.51,42.57
2022-01-20 23:45:00,37.51,42.73
2022-01-21 00:00:00,32.44,40.61
2022-01-21 00:15:00,32.44,40.42
2022-01-21 00:30:00,32.44,39.69
2022-01-21 00:45:00,32.44,38.76
2022-01-21 01:00:00,32.23,38.13
2022-01-21 01:15:00,32.23,37.96
2022-01-21 01:30:00,32.23,37.49
2022-01-21 01:45:00,32.23,37.48
2022-01-21 02:00:00,32.24,37.38
2022-01-21 02:15:00,32.24,37.71
2022-01-21 02:30:00,32.24,38.64
2022-01-21 02:45:00,32.24,39.44
2022-01-21 03:00:00,32.34,40.2
2022-01-21 03:15:00,32.34,40.4
2022-01-21 03:30:00,32.34,40.42
2022-01-21 03:45:00,32.34,40.97
2022-01-21 04:00:00,36.2,43.4
2022-01-21 04:15:00,36.2,42.49
2022-01-21 04:30:00,36.2,42.69
2022-01-21 04:45:00,36.2,43.06
2022-01-21 05:00:00,44.73,44.78
2022-01-21 05:15:00,44.73,45.47
2022-01-21 05:30:00,44.73,45.44
2022-01-21 05:45:00,44.73,47.13
2022-01-21 06:00:00,125,50.82
2022-01-21 06:15:00,125,58.87
2022-01-21 06:30:00,125,73.67
2022-01-21 06:45:00,125,77.22
2022-01-21 07:00:00,149.67,72.78
2022-01-21 07:15:00,149.67,75.73
2022-01-21 07:30:00,149.67,69.04
2022-01-21 07:45:00,149.67,56.5
2022-01-21 08:00:00,68.83,54.72
2022-01-21 08:15:00,68.83,52.3
2022-01-21 08:30:00,68.83,46.61
2022-01-21 08:45:00,68.83,43.16
2022-01-21 09:00:00,45.88,42
2022-01-21 09:15:00,45.88,41.03
2022-01-21 09:30:00,45.88,39.76
2022-01-21 09:45:00,45.88,39.14
2022-01-21 10:00:00,40.84,39.37
2022-01-21 10:15:00,40.84,38.72
2022-01-21 10:30:00,40.84,34.38
2022-01-21 10:45:00,40.84,31.63
2022-01-21 11:00:00,34.5,31.94
2022-01-21 11:15:00,34.5,31.59
2022-01-21 11:30:00,34.5,29.73
2022-01-21 11:45:00,34.5,27.88
2022-01-21 12:00:00,29.94,26.23
2022-01-21 12:15:00,29.94,25.89
2022-01-21 12:30:00,29.94,25.77
2022-01-21 12:45:00,29.94,25.3
2022-01-21 13:00:00,28.39,24.87
2022-01-21 13:15:00,28.39,24.22
2022-01-21 13:30:00,28.39,23.31
2022-01-21 13:45:00,28.39,22.47
2022-01-21 14:00:00,27.7,22.38
2022-01-21 14:15:00,27.7,22.03
2022-01-21 14:30:00,27.7,21
2022-01-21 14:45:00,27.7,20.41
2022-01-21 15:00:00,27.94,20.35
2022-01-21 15:15:00,27.94,20.01
2022-01-21 15:30:00,27.94,19.8
2022-01-21 15:45:00,27.94,19.94
2022-01-21 16:00:00,29.66,20.11
2022-01-21 16:15:00,29.66,20.35
2022-01-21 16:30:00,29.66,20.91
2022-01-21 16:45:00,29.66,22.04
2022-01-21 17:00:00,40.72,23.27
2022-01-21 17:15:00,40.72,25.26
2022-01-21 17:30:00,40.72,27.17
2022-01-21 17:45:00,40.72,29.88
2022-01-21 18:00:00,42.53,30.24
2022-01-21 18:15:00,42.53,30.36
2022-01-21 18:30:00,42.53,29.49
2022-01-21 18:45:00,42.53,28.34
2022-01-21 19:00:00,36.03,26.79
2022-01-21 19:15:00,36.03,26.01
2022-01-21 19:30:00,36.03,25.75
2022-01-21 19:45:00,36.03,25.39
2022-01-21 20:00:00,33.98,25.16
2022-01-21 20:15:00,33.98,25.12
2022-01-21 20:30:00,33.98,25.05
2022-01-21 20:45:00,33.98,25.03
2022-01-21 21:00:00,32.67,24.04
2022-01-21 21:15:00,32.67,24.81
2022-01-21 21:30:00,32.67,24.64
2022-01-21 21:45:00,32.67,24.11
2022-01-21 22:00:00,28.66,23.36
2022-01-21 22:15:00,28.66,23.83
2022-01-21 22:30:00,28.66,23.48
2022-01-21 22:45:00,28.66,22.56
2022-01-21 23:00:00,28.12,22.9
2022-01-21 23:15:00,28.12,23.23
2022-01-21 23:30:00,28.12,23.04
2022-01-21 23:45:00,28.12,23.59
2022-01-22 00:00:00,30.15,22.95
2022-01-22 00:15:00,30.15,24.8
2022-01-22 00:30:00,30.15,26.03
2022-01-22 00:45:00,30.15,27.09
2022-01-22 01:00:00,31.13,28.24
2022-01-22 01:15:00,31.13,29.43
2022-01-22 01:30:00,31.13,29.93
2022-01-22 01:45:00,31.13,30.55
2022-01-22 02:00:00,32.83,32.72
2022-01-22 02:15:00,32.83,36.01
2022-01-22 02:30:00,32.83,36.93
2022-01-22 02:45:00,32.83,37.5
2022-01-22 03:00:00,35.17,36.97
2022-01-22 03:15:00,35.17,37.71
2022-01-22 03:30:00,35.17,39.09
2022-01-22 03:45:00,35.17,37.93
2022-01-22 04:00:00,37.25,38.51
2022-01-22 04:15:00,37.25,40.54
2022-01-22 04:30:00,37.25,38.31
2022-01-22 04:45:00,37.25,41.06
2022-01-22 05:00:00,44.99,43.43
2022-01-22 05:15:00,44.99,43.02
2022-01-22 05:30:00,44.99,42.39
2022-01-22 05:45:00,44.99,41.91
2022-01-22 06:00:00,78.99,42.78
2022-01-22 06:15:00,78.99,43.36
2022-01-22 06:30:00,78.99,46.17
2022-01-22 06:45:00,78.99,51.45
2022-01-22 07:00:00,93.45,53.45
2022-01-22 07:15:00,93.45,52.1
2022-01-22 07:30:00,93.45,49.44
2022-01-22 07:45:00,93.45,48.39
2022-01-22 08:00:00,59.5,47.87
2022-01-22 08:15:00,59.5,43.95
2022-01-22 08:30:00,59.5,42.22
2022-01-22 08:45:00,59.5,40.64
2022-01-22 09:00:00,41.32,38
2022-01-22 09:15:00,41.32,39.97
2022-01-22 09:30:00,41.32,40.53
2022-01-22 09:45:00,41.32,39.94
2022-01-22 10:00:00,33.66,40.93
2022-01-22 10:15:00,33.66,39.82
2022-01-22 10:30:00,33.66,40.07
2022-01-22 10:45:00,33.66,39.52
2022-01-22 11:00:00,26.43,40.32
2022-01-22 11:15:00,26.43,39.72
2022-01-22 11:30:00,26.43,38.05
2022-01-22 11:45:00,26.43,36.34
2022-01-22 12:00:00,24.4,35.64
2022-01-22 12:15:00,24.4,32.14
2022-01-22 12:30:00,24.4,30.93
2022-01-22 12:45:00,24.4,30.07
2022-01-22 13:00:00,23.77,30.25
2022-01-22 13:15:00,23.77,30.27
2022-01-22 13:30:00,23.77,29.45
2022-01-22 13:45:00,23.77,27.56
2022-01-22 14:00:00,22.2,26.31
2022-01-22 14:15:00,22.2,24.7
2022-01-22 14:30:00,22.2,23.91
2022-01-22 14:45:00,22.2,23.78
2022-01-22 15:00:00,22.18,23.73
2022-01-22 15:15:00,22.18,24.33
2022-01-22 15:30:00,22.18,24.26
2022-01-22 15:45:00,22.18,24.11
2022-01-22 16:00:00,23.18,24.28
2022-01-22 16:15:00,23.18,24.79
2022-01-22 16:30:00,23.18,25.58
2022-01-22 16:45:00,23.18,26.79
2022-01-22 17:00:00,35.78,27.01
2022-01-22 17:15:00,35.78,29.6
2022-01-22 17:30:00,35.78,33.6
2022-01-22 17:45:00,35.78,38.33
2022-01-22 18:00:00,42.74,37.93
2022-01-22 18:15:00,42.74,38.02
2022-01-22 18:30:00,42.74,38.44
2022-01-22 18:45:00,42.74,39.27
2022-01-22 19:00:00,38.78,37.42
2022-01-22 19:15:00,38.78,37.77
2022-01-22 19:30:00,38.78,37.43
2022-01-22 19:45:00,38.78,37.86
2022-01-22 20:00:00,37.91,36.93
2022-01-22 20:15:00,37.91,36.43
2022-01-22 20:30:00,37.91,36.59
2022-01-22 20:45:00,37.91,36.53
2022-01-22 21:00:00,34.97,33.11
2022-01-22 21:15:00,34.97,32.34
2022-01-22 21:30:00,34.97,30.45
2022-01-22 21:45:00,34.97,28.82
2022-01-22 22:00:00,31.1,26.5
2022-01-22 22:15:00,31.1,25.77
2022-01-22 22:30:00,31.1,25.37
2022-01-22 22:45:00,31.1,25.12
2022-01-22 23:00:00,31.28,24.91
2022-01-22 23:15:00,31.28,24.2
2022-01-22 23:30:00,31.28,25.42
2022-01-22 23:45:00,31.28,25.99
2022-01-23 00:00:00,29.01,26.7
2022-01-23 00:15:00,29.01,28.63
2022-01-23 00:30:00,29.01,29.02
2022-01-23 00:45:00,29.01,29.44
2022-01-23 01:00:00,26.79,29.1
2022-01-23 01:15:00,26.79,28.95
2022-01-23 01:30:00,26.79,29.39
2022-01-23 01:45:00,26.79,28.67
2022-01-23 02:00:00,26.14,28.35
2022-01-23 02:15:00,26.14,28.29
2022-01-23 02:30:00,26.14,28.02
2022-01-23 02:45:00,26.14,27.22
2022-01-23 03:00:00,25.99,27.41
2022-01-23 03:15:00,25.99,27.3
2022-01-23 03:30:00,25.99,27.13
2022-01-23 03:45:00,25.99,27.01
2022-01-23 04:00:00,27.37,27.06
2022-01-23 04:15:00,27.37,27.04
2022-01-23 04:30:00,27.37,27.09
2022-01-23 04:45:00,27.37,26.9
2022-01-23 05:00:00,30.9,27.81
2022-01-23 05:15:00,30.9,27.26
2022-01-23 05:30:00,30.9,27.32
2022-01-23 05:45:00,30.9,27.13
2022-01-23 06:00:00,33.64,28.74
2022-01-23 06:15:00,33.64,29.53
2022-01-23 06:30:00,33.64,30.64
2022-01-23 06:45:00,33.64,31.77
2022-01-23 07:00:00,43.89,33.31
2022-01-23 07:15:00,43.89,35.69
2022-01-23 07:30:00,43.89,36.58
2022-01-23 07:45:00,43.89,36.98
2022-01-23 08:00:00,42.27,36.4
2022-01-23 08:15:00,42.27,34.23
2022-01-23 08:30:00,42.27,31.25
2022-01-23 08:45:00,42.27,30.07
2022-01-23 09:00:00,37.88,31.17
2022-01-23 09:15:00,37.88,33.32
2022-01-23 09:30:00,37.88,34.36
2022-01-23 09:45:00,37.88,34.51
2022-01-23 10:00:00,34.75,34.66
2022-01-23 10:15:00,34.75,30.88
2022-01-23 10:30:00,34.75,29.69
2022-01-23 10:45:00,34.75,28.74
2022-01-23 11:00:00,26.84,27.24
2022-01-23 11:15:00,26.84,25.27
2022-01-23 11:30:00,26.84,24.36
2022-01-23 11:45:00,26.84,23.91
2022-01-23 12:00:00,24.27,23.56
2022-01-23 12:15:00,24.27,23.77
2022-01-23 12:30:00,24.27,23.58
2022-01-23 12:45:00,24.27,23.56
2022-01-23 13:00:00,23.2,23.33
2022-01-23 13:15:00,23.2,22.94
2022-01-23 13:30:00,23.2,22.89
2022-01-23 13:45:00,23.2,22.87
2022-01-23 14:00:00,22.41,22.88
2022-01-23 14:15:00,22.41,22.86
2022-01-23 14:30:00,22.41,22.84
2022-01-23 14:45:00,22.41,22.84
2022-01-23 15:00:00,22.23,22.85
2022-01-23 15:15:00,22.23,22.82
2022-01-23 15:30:00,22.23,22.83
2022-01-23 15:45:00,22.23,22.84
2022-01-23 16:00:00,25.03,22.9
2022-01-23 16:15:00,25.03,23.05
2022-01-23 16:30:00,25.03,23.9
2022-01-23 16:45:00,25.03,24.64
2022-01-23 17:00:00,38.98,26.33
2022-01-23 17:15:00,38.98,27.25
2022-01-23 17:30:00,38.98,31.83
2022-01-23 17:45:00,38.98,32.31
2022-01-23 18:00:00,42.16,29.69
2022-01-23 18:15:00,42.16,29.2
2022-01-23 18:30:00,42.16,29.14
2022-01-23 18:45:00,42.16,28.79
2022-01-23 19:00:00,36,28.05
2022-01-23 19:15:00,36,27.93
2022-01-23 19:30:00,36,27.44
2022-01-23 19:45:00,36,26.89
2022-01-23 20:00:00,30.09,26.07
2022-01-23 20:15:00,30.09,25.56
2022-01-23 20:30:00,30.09,25.62
2022-01-23 20:45:00,30.09,24.49
2022-01-23 21:00:00,28.44,25.05
2022-01-23 21:15:00,28.44,25.25
2022-01-23 21:30:00,28.44,23.69
2022-01-23 21:45:00,28.44,22.87
2022-01-23 22:00:00,28.05,22.88
2022-01-23 22:15:00,28.05,22.91
2022-01-23 22:30:00,28.05,22.56
2022-01-23 22:45:00,28.05,21.45
2022-01-23 23:00:00,27.95,22.12
2022-01-23 23:15:00,27.95,22.17
2022-01-23 23:30:00,27.95,20.89
2022-01-23 23:45:00,27.95,20.15
2022-01-24 00:00:00,26.65,20
2022-01-24 00:15:00,26.65,19.64
2022-01-24 00:30:00,26.65,19.36
2022-01-24 00:45:00,26.65,17.12
2022-01-24 01:00:00,24.28,17.75
2022-01-24 01:15:00,24.28,2.5
2022-01-24 01:30:00,24.28,6.62
2022-01-24 01:45:00,24.28,1.3
2022-01-24 02:00:00,23.74,11.35
2022-01-24 02:15:00,23.74,15.67
2022-01-24 02:30:00,23.74,6.33
2022-01-24 02:45:00,23.74,11.59
2022-01-24 03:00:00,24.34,12.03
2022-01-24 03:15:00,24.34,17.31
2022-01-24 03:30:00,24.34,18.79
2022-01-24 03:45:00,24.34,18.34
2022-01-24 04:00:00,26.57,18.94
2022-01-24 04:15:00,26.57,19.45
2022-01-24 04:30:00,26.57,19.6
2022-01-24 04:45:00,26.57,19.18
2022-01-24 05:00:00,30.44,19.8
2022-01-24 05:15:00,30.44,19.92
2022-01-24 05:30:00,30.44,21.61
2022-01-24 05:45:00,30.44,21.12
2022-01-24 06:00:00,39.54,22.46
2022-01-24 06:15:00,39.54,24.45
2022-01-24 06:30:00,39.54,26.5
2022-01-24 06:45:00,39.54,27.82
2022-01-24 07:00:00,40.41,27.73
2022-01-24 07:15:00,40.41,27.78
2022-01-24 07:30:00,40.41,27.86
2022-01-24 07:45:00,40.41,28.18
2022-01-24 08:00:00,36.78,28.2
2022-01-24 08:15:00,36.78,28.16
2022-01-24 08:30:00,36.78,25.92
2022-01-24 08:45:00,36.78,25.8
2022-01-24 09:00:00,31.83,26.12
2022-01-24 09:15:00,31.83,27.11
2022-01-24 09:30:00,31.83,27.38
2022-01-24 09:45:00,31.83,28.44
2022-01-24 10:00:00,29.76,28.75
2022-01-24 10:15:00,29.76,28.92
2022-01-24 10:30:00,29.76,27.45
2022-01-24 10:45:00,29.76,27.69
2022-01-24 11:00:00,28.71,27.6
2022-01-24 11:15:00,28.71,27.27
2022-01-24 11:30:00,28.71,27.52
2022-01-24 11:45:00,28.71,27.49
2022-01-24 12:00:00,25.56,27.2
2022-01-24 12:15:00,25.56,25.99
2022-01-24 12:30:00,25.56,25.16
2022-01-24 12:45:00,25.56,25
2022-01-24 13:00:00,24.75,25.44
2022-01-24 13:15:00,24.75,25.72
2022-01-24 13:30:00,24.75,24.91
2022-01-24 13:45:00,24.75,23.93
2022-01-24 14:00:00,23.93,24.08
2022-01-24 14:15:00,23.93,24.21
2022-01-24 14:30:00,23.93,23.83
2022-01-24 14:45:00,23.93,23.19
2022-01-24 15:00:00,23.95,22.89
2022-01-24 15:15:00,23.95,22.95
2022-01-24 15:30:00,23.95,23.5
2022-01-24 15:45:00,23.95,23.34
2022-01-24 16:00:00,25.23,24.09
2022-01-24 16:15:00,25.23,24.85
2022-01-24 16:30:00,25.23,25.55
2022-01-24 16:45:00,25.23,27.57
2022-01-24 17:00:00,49.03,28.1
2022-01-24 17:15:00,49.03,33.01
2022-01-24 17:30:00,49.03,41.67
2022-01-24 17:45:00,49.03,75.57
2022-01-24 18:00:00,51.51,49.24
2022-01-24 18:15:00,51.51,56.28
2022-01-24 18:30:00,51.51,49.31
2022-01-24 18:45:00,51.51,43.78
2022-01-24 19:00:00,50,40.24
2022-01-24 19:15:00,50,38
2022-01-24 19:30:00,50,37.31
2022-01-24 19:45:00,50,37.03
2022-01-24 20:00:00,38.48,37.59
2022-01-24 20:15:00,38.48,36.14
2022-01-24 20:30:00,38.48,36.21
2022-01-24 20:45:00,38.48,33.76
2022-01-24 21:00:00,32.02,34
2022-01-24 21:15:00,32.02,34.57
2022-01-24 21:30:00,32.02,35.5
2022-01-24 21:45:00,32.02,32.63
2022-01-24 22:00:00,31.13,37.22
2022-01-24 22:15:00,31.13,40.95
2022-01-24 22:30:00,31.13,40.11
2022-01-24 22:45:00,31.13,38.75
2022-01-24 23:00:00,31.66,37.97
2022-01-24 23:15:00,31.66,40.34
2022-01-24 23:30:00,31.66,40.68
2022-01-24 23:45:00,31.66,38.91
2022-01-25 00:00:00,30.62,39.83
2022-01-25 00:15:00,30.62,41.5
2022-01-25 00:30:00,30.62,39.75
2022-01-25 00:45:00,30.62,36.82
2022-01-25 01:00:00,26.98,30.11
2022-01-25 01:15:00,26.98,25.29
2022-01-25 01:30:00,26.98,24.05
2022-01-25 01:45:00,26.98,23.07
2022-01-25 02:00:00,26.23,21.69
2022-01-25 02:15:00,26.23,21.93
2022-01-25 02:30:00,26.23,21.52
2022-01-25 02:45:00,26.23,19.53
2022-01-25 03:00:00,25.91,19.74
2022-01-25 03:15:00,25.91,19.06
2022-01-25 03:30:00,25.91,16.43
2022-01-25 03:45:00,25.91,17.67
2022-01-25 04:00:00,28.06,16.2
2022-01-25 04:15:00,28.06,16.96
2022-01-25 04:30:00,28.06,16.89
2022-01-25 04:45:00,28.06,9.24
2022-01-25 05:00:00,31.88,11.16
2022-01-25 05:15:00,31.88,13.75
2022-01-25 05:30:00,31.88,16.41
2022-01-25 05:45:00,31.88,19.57
2022-01-25 06:00:00,45.42,22.99
2022-01-25 06:15:00,45.42,25.73
2022-01-25 06:30:00,45.42,26.4
2022-01-25 06:45:00,45.42,27.52
2022-01-25 07:00:00,44.01,28.27
2022-01-25 07:15:00,44.01,28.32
2022-01-25 07:30:00,44.01,27.57
2022-01-25 07:45:00,44.01,27.03
2022-01-25 08:00:00,31.6,26.83
2022-01-25 08:15:00,31.6,26.86
2022-01-25 08:30:00,31.6,27
2022-01-25 08:45:00,31.6,24.81
2022-01-25 09:00:00,29.62,25.44
2022-01-25 09:15:00,29.62,24.71
2022-01-25 09:30:00,29.62,23.06
2022-01-25 09:45:00,29.62,23.85
2022-01-25 10:00:00,26.13,24.9
2022-01-25 10:15:00,26.13,25.38
2022-01-25 10:30:00,26.13,26.48
2022-01-25 10:45:00,26.13,26.43
2022-01-25 11:00:00,25.8,27.07
2022-01-25 11:15:00,25.8,26.31
2022-01-25 11:30:00,25.8,26.22
2022-01-25 11:45:00,25.8,26
2022-01-25 12:00:00,25.21,26.43
2022-01-25 12:15:00,25.21,26.74
2022-01-25 12:30:00,25.21,26.46
2022-01-25 12:45:00,25.21,26.47
2022-01-25 13:00:00,24.5,26.99
2022-01-25 13:15:00,24.5,26.72
2022-01-25 13:30:00,24.5,25.81
2022-01-25 13:45:00,24.5,26.02
2022-01-25 14:00:00,23.21,26.06
2022-01-25 14:15:00,23.21,25.54
2022-01-25 14:30:00,23.21,25.04
2022-01-25 14:45:00,23.21,23.58
2022-01-25 15:00:00,22.76,23.17
2022-01-25 15:15:00,22.76,23.32
2022-01-25 15:30:00,22.76,22.89
2022-01-25 15:45:00,22.76,22.9
2022-01-25 16:00:00,23.54,22.76
2022-01-25 16:15:00,23.54,22.44
2022-01-25 16:30:00,23.54,22.9
2022-01-25 16:45:00,23.54,23.41
2022-01-25 17:00:00,33.55,24.57
2022-01-25 17:15:00,33.55,28.26
2022-01-25 17:30:00,33.55,34.52
2022-01-25 17:45:00,33.55,51.72
2022-01-25 18:00:00,35.27,33.35
2022-01-25 18:15:00,35.27,30.5
2022-01-25 18:30:00,35.27,28.11
2022-01-25 18:45:00,35.27,25.63
2022-01-25 19:00:00,26.38,23.73
2022-01-25 19:15:00,26.38,24.02
2022-01-25 19:30:00,26.38,23.7
2022-01-25 19:45:00,26.38,23.22
2022-01-25 20:00:00,25.6,23.71
2022-01-25 20:15:00,25.6,23.8
2022-01-25 20:30:00,25.6,23.77
2022-01-25 20:45:00,25.6,23.21
2022-01-25 21:00:00,22.62,21.51
2022-01-25 21:15:00,22.62,20.15
2022-01-25 21:30:00,22.62,19.66
2022-01-25 21:45:00,22.62,19.54
2022-01-25 22:00:00,20.54,19.43
2022-01-25 22:15:00,20.54,19.23
2022-01-25 22:30:00,20.54,18.34
